id,user_id,user_type,business_name,business_list_type,business_list_id,business_slug,business_image,business_review_count,business_rating,business_lattitude,business_longitude,business_address_1,business_address_2,business_address_3,business_city,business_state,business_country,business_phone,business_email,business_zipcode,business_abn,business_website_url,business_default_hours,business_working_hours,business_about,business_services,callout,show_on_home,meta_title,meta_description,meta_keyword,business_review_url,created_at,updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1,admin,TIDDOX,trustpilot,5e32bb1d878b55000103437c,tiddox,,0,3.5,0,0,,,,,,AU,,NULL,2211,NULL,tiddox.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/tiddox.com.au,18/10/2020 2:35,18/10/2020 2:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1,admin,The New Black Cleaning,trustpilot,5e4b5c4d9f19c6000198fe70,the-new-black-cleaning,//s3-eu-west-1.amazonaws.com/tpd/logos/5e4b5c4d9f19c6000198fe70/0x0.png,5,4.1,0,0,,,,,,AU,1300 798 490,NULL,3000,NULL,thenewblackcleaning.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/thenewblackcleaning.com.au,18/10/2020 2:36,18/10/2020 2:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1,admin,Commercial Clean Brisbane,trustpilot,5eead670900b7a00017df652,commercial-clean-brisbane,//s3-eu-west-1.amazonaws.com/tpd/logos/5eead670900b7a00017df652/0x0.png,1,3.7,0,0,Station Rd,,,,,,,,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,admin,Abco Products Pty Ltd,trustpilot,5e126fd3a3821d00013f3555,abco-products-pty-ltd,,0,3.5,0,0,,,,,,AU,,NULL,2170,NULL,abcopro.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/abcopro.com.au,18/10/2020 2:36,18/10/2020 2:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1,admin,Office Cleaning Melbourne,trustpilot,5d481a9a3dfc5b0001153554,office-cleaning-melbourne,,0,3.5,0,0,77 Nettle Drive Hallam ,,,Melbourne,Melbourne,AU,433090031,NULL,3803,NULL,officecleaningmelbourne.net.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/officecleaningmelbourne.net.au,18/10/2020 2:36,18/10/2020 2:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,54,business,nn,pluckit,Rs1JOuijlL,nn-3,,0,0,0,0,,,,New South Wales,New South Wales,AU,123456,NULL,2176,33333,https://en.wikipedia.org/wiki/Address,,,,,NULL,0,NULL,NULL,NULL,NULL,18/10/2020 2:37,18/10/2020 2:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,admin,shop.idealdrapemakers.com.au,trustpilot,5ef3afa50debb40001349d19,shop.idealdrapemakers.com.au,//s3-eu-west-1.amazonaws.com/tpd/logos/5ef3afa50debb40001349d19/0x0.png,0,3.5,0,0,Factory 1/12 Malcolm Crt,,,Kealba,Kealba,AU,61 3 9999 7305,NULL,3021,NULL,shop.idealdrapemakers.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/shop.idealdrapemakers.com.au,18/10/2020 2:40,18/10/2020 2:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,admin,Luxaflex Australia,trustpilot,57a14ff80000ff0005930a94,luxaflex-australia,//s3-eu-west-1.amazonaws.com/tpd/logos/57a14ff80000ff0005930a94/0x0.png,2418,4.8,0,0,338 Victoria Rd,,,Rydalmere,Rydalmere,AU,13 58 92,NULL,2116,NULL,luxaflex.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/luxaflex.com.au,18/10/2020 2:40,18/10/2020 2:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1,admin,The nude window,trustpilot,5ea8dc837933070001817aac,the-nude-window,//s3-eu-west-1.amazonaws.com/tpd/logos/5ea8dc837933070001817aac/0x0.png,0,3.5,0,0,81,,,,,,,,4556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,admin,Removals & Movers,trustpilot,5ed56174d3a0320001f22d2e,removals-movers,//s3-eu-west-1.amazonaws.com/tpd/logos/5ed56174d3a0320001f22d2e/0x0.png,0,3.5,0,0,222 Lonsdale Street ,,,melbourne,melbourne,AU,,NULL,3000,NULL,removalsandmovers.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/removalsandmovers.com.au,18/10/2020 2:48,18/10/2020 2:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,admin,Sydney Blinds & Screens,trustpilot,5e30e3d893c150000197d956,sydney-blinds-screens,//s3-eu-west-1.amazonaws.com/tpd/logos/5e30e3d893c150000197d956/0x0.png,0,3.5,0,0,26 Stoddart Road,,,Prospect,Prospect,AU,02 9636 1555,NULL,2148,NULL,sydneyblinds.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/sydneyblinds.com.au,18/10/2020 2:49,18/10/2020 2:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,admin,Blindx,trustpilot,5cf6657e3d0cda00014a460b,blindx,//s3-eu-west-1.amazonaws.com/tpd/logos/5cf6657e3d0cda00014a460b/0x0.png,5,4,0,0,1/48 Barbican Street West,,,Shelley,Shelley,AU,420550560,NULL,6148,NULL,blindx.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/blindx.com.au,18/10/2020 2:51,18/10/2020 2:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,admin,Current Line Europe,trustpilot,5dd38a0092d6d300010d267e,current-line-europe,//s3-eu-west-1.amazonaws.com/tpd/logos/5dd38a0092d6d300010d267e/0x0.png,0,3.5,0,0,396 Princes Highway,,,St Peters,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,admin,ColorTile,trustpilot,5c36f8deaa52ea000124dcfa,colortile,//s3-eu-west-1.amazonaws.com/tpd/logos/5c36f8deaa52ea000124dcfa/0x0.png,189,4.9,0,0,Daisy Street 26,,,Revesby,Revesby,AU,1300 265 678,NULL,2212,NULL,www.colortile.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/www.colortile.com.au,18/10/2020 2:54,18/10/2020 2:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1,admin,Bathware Direct,trustpilot,5714248e0000ff00058ba7e3,bathware-direct,//s3-eu-west-1.amazonaws.com/tpd/logos/5714248e0000ff00058ba7e3/0x0.png,1392,4.8,0,0,8-10 Vesper Dr,,,,,,,,3805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,admin,hart&heim,trustpilot,47ceb7ca0000640005021c22,hartheim,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/47ceb7ca0000640005021c22/57x43.png,22,4.6,0,0,500 oxford street,,,Sydney,Sydney,AU,(02) 9369 1941,NULL,2022,NULL,www.hartandheim.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/www.hartandheim.com.au,18/10/2020 3:02,18/10/2020 3:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,admin,National Tiles,trustpilot,5b039c2911a7aa000198bfae,national-tiles,//s3-eu-west-1.amazonaws.com/tpd/logos/5b039c2911a7aa000198bfae/0x0.png,4036,4.3,0,0,6/344 Lorimer Street,,,,,,,,3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,admin,Prodigg Bathrooms,trustpilot,56f381710000ff00058a9258,prodigg-bathrooms,//s3-eu-west-1.amazonaws.com/tpd/logos/56f381710000ff00058a9258/0x0.png,283,4.3,0,0,Gate 2,,,,,,,,2148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,admin,Who Gives A Crap,trustpilot,5c7a618cbddadc0001cf3cd3,who-gives-a-crap,//s3-eu-west-1.amazonaws.com/tpd/logos/5c7a618cbddadc0001cf3cd3/0x0.png,386,3.9,0,0,,,,Melbourne,Melbourne,AU,,NULL,3000,NULL,whogivesacrap.org,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/whogivesacrap.org,18/10/2020 3:26,18/10/2020 3:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,admin,Renovate Today,trustpilot,5d84682ccfa692000138fd11,renovate-today,//s3-eu-west-1.amazonaws.com/tpd/logos/5d84682ccfa692000138fd11/0x0.png,1,3.7,0,0,109 West Botany St,,,Arcncliffe,Arcncliffe,AU,1300092871,NULL,2205,NULL,www.renovatetoday.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/www.renovatetoday.com.au,18/10/2020 3:31,18/10/2020 3:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,admin,Spa World,trustpilot,561ae9b90000ff0005843dc2,spa-world,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/561ae9b90000ff0005843dc2/57x43.png,895,4.9,0,0,30 Waler Cres,,,Smeaton Grange,Smeaton Grange,AU,1300 798 391,NULL,2567,NULL,spaworld.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/spaworld.com.au,18/10/2020 3:34,18/10/2020 3:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,admin,Yellow Octopus,trustpilot,58a52a890000ff00059cc5f8,yellow-octopus,//s3-eu-west-1.amazonaws.com/tpd/logos/58a52a890000ff00059cc5f8/0x0.png,5332,4.8,0,0,244 Wickham Road,,,Moorabbin,Moorabbin,AU,(03) 8684 9079,NULL,3189,NULL,yellowoctopus.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/yellowoctopus.com.au,18/10/2020 3:36,18/10/2020 3:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,admin,The English Tapware Company,trustpilot,5c8fff6ab6783d0001aaab5a,the-english-tapware-company,//s3-eu-west-1.amazonaws.com/tpd/logos/5c8fff6ab6783d0001aaab5a/0x0.png,134,4.8,0,0,751 High Street,,,Armadale,Armadale,AU,1300 01 61 81,NULL,3143,NULL,www.englishtapware.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/www.englishtapware.com.au,18/10/2020 3:50,18/10/2020 3:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,admin,Spa Store Australia,trustpilot,55a75acb0000ff000581188f,spa-store-australia,//s3-eu-west-1.amazonaws.com/tpd/logos/55a75acb0000ff000581188f/0x0.png,6040,4.7,0,0,30 Waler Cres,,,,,,,,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,admin,Kuvings Australia,trustpilot,5ea237a98a298b00018f0673,kuvings-australia,//s3-eu-west-1.amazonaws.com/tpd/logos/5ea237a98a298b00018f0673/0x0.png,542,4.7,0,0,1/1 West Street,,,Croydon,,,,,2132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,admin,Sunshine Coast Washers and Fridges,trustpilot,5d673b447f5d890001060951,sunshine-coast-washers-and-fridges,//s3-eu-west-1.amazonaws.com/tpd/logos/5d673b447f5d890001060951/0x0.png,122,4.7,0,0,Shop 1,,,,,,,,4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,admin,Purewater4life,trustpilot,5c1a0ef54b004c00019322ee,purewater4life,,26,4.7,0,0,,,,,,AU,,NULL,,NULL,purewater4life.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/purewater4life.com.au,18/10/2020 4:29,18/10/2020 4:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,admin,Renovator Store,trustpilot,56f2134d0000ff00058a870f,renovator-store,//s3-eu-west-1.amazonaws.com/tpd/logos/56f2134d0000ff00058a870f/0x0.png,1201,4.6,0,0,10/2 Railway Avenue,,,Oakleigh,Oakleigh,AU,(03) 9544 3003 or 1800 RENOSTORE,NULL,3166,NULL,renovatorstore.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/renovatorstore.com.au,18/10/2020 4:30,18/10/2020 4:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,admin,Funktionhospitality,trustpilot,5db7baf06ad21d00012521c9,funktionhospitality,//s3-eu-west-1.amazonaws.com/tpd/logos/5db7baf06ad21d00012521c9/0x0.png,91,4.6,0,0,5 Phoenix Court,,,Braeside,Braeside,AU,1300 FUNKTION,NULL,3195,NULL,funktionhospitality.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/funktionhospitality.com,18/10/2020 4:51,18/10/2020 4:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,admin,Aqua Plus Filtration,trustpilot,59b926720000ff0005ab1026,aqua-plus-filtration,//s3-eu-west-1.amazonaws.com/tpd/logos/59b926720000ff0005ab1026/0x0.png,60,4.6,0,0,5 George St,,,North Strathfield,North Strathfield,AU,1300 692 782,NULL,2137,NULL,aquaplusfiltration.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/aquaplusfiltration.com.au,18/10/2020 4:53,18/10/2020 4:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,admin,Blizzard Sales,trustpilot,5d08d6c97b944000014091e7,blizzard-sales,//s3-eu-west-1.amazonaws.com/tpd/logos/5d08d6c97b944000014091e7/0x0.png,129,4.5,0,0,3 Dowsett St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,1,admin,Cksonline,trustpilot,5ea969618cd14600014c4c5a,cksonline,//s3-eu-west-1.amazonaws.com/tpd/logos/5ea969618cd14600014c4c5a/0x0.png,15,4.4,0,0,85 Edison Rd,,,,,,,,3175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,admin,Smartroll,trustpilot,5ee1c5dcb8f1fa0001e5802f,smartroll,//s3-eu-west-1.amazonaws.com/tpd/logos/5ee1c5dcb8f1fa0001e5802f/0x0.png,16,4.3,0,0,,,,,,AU,,NULL,,NULL,smartroll.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/smartroll.com.au,18/10/2020 4:56,18/10/2020 4:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,admin,Cocktail Kit,trustpilot,5c514e8ffb592e00014d0aa3,cocktail-kit,//s3-eu-west-1.amazonaws.com/tpd/logos/5c514e8ffb592e00014d0aa3/0x0.png,7,4.2,0,0,5/42-44 Moss Avenue,,,Marleston,Marleston,AU,411264131,NULL,5033,NULL,cocktailkit.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/cocktailkit.com.au,18/10/2020 4:57,18/10/2020 4:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,admin,relbee.com,trustpilot,5eda882433eadc00019044cd,relbee.com,//s3-eu-west-1.amazonaws.com/tpd/logos/5eda882433eadc00019044cd/0x0.png,6,4.2,0,0,Colins Street,,,Melbourne,Melbourne,AU,,NULL,3000,NULL,relbee.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/relbee.com,18/10/2020 4:57,18/10/2020 4:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,admin,Swish Plastic,trustpilot,5e4a7ddfd3ba1c0001d23cb0,swish-plastic,,2,3.8,0,0,,,,Perth,Perth,AU,,NULL,6000,NULL,swishplastic.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/swishplastic.com.au,18/10/2020 4:57,18/10/2020 4:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,admin,I Buy Oz,trustpilot,5d3987b3cf7ff80001f519ea,i-buy-oz,,8,3.7,0,0,Online Store,,,Sydney,Sydney,AU,,NULL,2000,NULL,ibuyoz.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/ibuyoz.com.au,18/10/2020 4:57,18/10/2020 4:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1,admin,ezana,trustpilot,5f65b33bd0db0d000166dd5d,ezana,//s3-eu-west-1.amazonaws.com/tpd/logos/5f65b33bd0db0d000166dd5d/0x0.png,0,3.5,0,0,,,,Melbourn,Melbourn,AU,,NULL,3000,NULL,ezana.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/ezana.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,admin,Bambury,trustpilot,5c80d135bbc0f20001f1434c,bambury,//s3-eu-west-1.amazonaws.com/tpd/logos/5c80d135bbc0f20001f1434c/0x0.png,0,3.5,0,0,13 Tayet Link,,,Bibra Lake,Bibra Lake,AU,1300 766 762,NULL,6163,NULL,bambury.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/bambury.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,admin,Artform Kitchens,trustpilot,5f1e5e2547d3b20001c5b727,artform-kitchens,//s3-eu-west-1.amazonaws.com/tpd/logos/5f1e5e2547d3b20001c5b727/0x0.png,0,3.5,0,0,1/23 Jusfrute Dr ,,,West Gosford,West Gosford,AU,43220600,NULL,2250,NULL,artformkitchens.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/artformkitchens.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,admin,evacare,trustpilot,5d48fe04920cc70001783bad,evacare,//s3-eu-west-1.amazonaws.com/tpd/logos/5d48fe04920cc70001783bad/0x0.png,0,3.5,0,0,15/3 Box Road,,,Caringbah,Caringbah,AU,1300 794 086,NULL,2229,NULL,evacare.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/evacare.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,admin,Oven Fixer,trustpilot,5f868e686026f600015d3472,oven-fixer,//s3-eu-west-1.amazonaws.com/tpd/logos/5f868e686026f600015d3472/0x0.png,0,3.5,0,0,160 Hotham St St kIlda East,,,St Kilda East,St Kilda East,AU,0421 652 332,NULL,3183,NULL,ovenfixer.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/ovenfixer.com,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,admin,Ozismart Australia,trustpilot,5e96f591e6518d000178568b,ozismart-australia,,0,3.5,0,0,25 Yerrick Road,,,Lakemba,Lakemba,AU,403935211,NULL,2195,NULL,ozismart.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/ozismart.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,admin,Freedom Kitchens,trustpilot,598a5a3b0000ff0005a87184,freedom-kitchens,//s3-eu-west-1.amazonaws.com/tpd/logos/598a5a3b0000ff0005a87184/0x0.png,75,3.3,0,0,,,,,,AU,1800 113 733,NULL,2000,NULL,freedomkitchens.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/freedomkitchens.com.au,18/10/2020 4:58,18/10/2020 4:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,admin,Cabinets Online,trustpilot,530be2b80000640005784854,cabinets-online,,2,3,0,0,,,,,,AU,,NULL,4129,NULL,cabinetsonline.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/cabinetsonline.com.au,18/10/2020 4:59,18/10/2020 4:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,admin,Kinsman Kitchens,trustpilot,5a989ed354e2c70001f9304c,kinsman-kitchens,//s3-eu-west-1.amazonaws.com/tpd/logos/5a989ed354e2c70001f9304c/0x0.png,26,2.1,0,0,19 Gibbs Street,,,Chatswood,Chatswood,AU,8966 5500,NULL,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,admin,Proleaf Australia,trustpilot,5e1969572e104b0001bb8ea9,proleaf-australia,,0,3.5,0,0,,,,,,AU,,NULL,3000,NULL,proleaf.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/proleaf.com.au,18/10/2020 5:14,18/10/2020 5:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,admin,DGB Refrigeration Pty Ltd,trustpilot,5e86a459f3088700013504c5,dgb-refrigeration-pty-ltd,,4,4,0,0,38 Middle St,,,Hadfield VIC 3046,Hadfield VIC 3046,AU,61420499100,NULL,3046,NULL,dgbrefrigeration.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/dgbrefrigeration.com.au,18/10/2020 5:15,18/10/2020 5:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1,admin,Qualityappliancerepair,trustpilot,5d358b8fec2de400015262a8,qualityappliancerepair,//s3-eu-west-1.amazonaws.com/tpd/logos/5d358b8fec2de400015262a8/0x0.png,0,3.5,0,0,1186 Hay Street,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,1,admin,Buy Smarte,trustpilot,594996c10000ff0005a4ff61,buy-smarte,//s3-eu-west-1.amazonaws.com/tpd/logos/594996c10000ff0005a4ff61/0x0.png,1956,4.9,0,0,15 Forrester Street,,,Kingsgrove,Kingsgrove,AU,1300913000,NULL,2208,NULL,buysmarte.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/buysmarte.com.au,18/10/2020 5:17,18/10/2020 5:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,admin,Appliance Testing Supplies,trustpilot,579e90a30000ff000592f438,appliance-testing-supplies,//s3-eu-west-1.amazonaws.com/tpd/logos/579e90a30000ff000592f438/0x0.png,1372,4.8,0,0,8 Mosrael Place,,,,,,,,3178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,admin,Hardcore Gear,trustpilot,5c76983e7d965f000116f8cf,hardcore-gear,//s3-eu-west-1.amazonaws.com/tpd/logos/5c76983e7d965f000116f8cf/0x0.png,17,4.5,0,0,PO Box 1050,,,,,,,,6011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,admin,Zippy Electrical Suppliers,trustpilot,5c4ffb617cd2fb00013e5411,zippy-electrical-suppliers,//s3-eu-west-1.amazonaws.com/tpd/logos/5c4ffb617cd2fb00013e5411/0x0.png,15,4.5,0,0,36 Colrado Crt,,,Hallam,Hallam,AU,,NULL,3803,NULL,zippyelectricalsuppliers.com.au,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,https://au.trustpilot.com/review/zippyelectricalsuppliers.com.au,18/10/2020 5:52,18/10/2020 5:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
